USB-500/600 Log File,
Name: CEF501shelf#13,
Model: USB-502-PLUS,
Serial Number: 10001330,
Index,Date/Time,Temp(C),Humidity(%rh),Dew Point(C),
3846,4/22/2017 12:39:32 PM,26.0,53.5,15.8,
3847,4/22/2017 1:09:32 PM,26.0,54.0,16.0,
3848,4/22/2017 1:39:32 PM,26.0,55.0,16.3,
3849,4/22/2017 2:09:32 PM,26.5,55.0,16.7,
3850,4/22/2017 2:39:32 PM,26.0,54.5,16.1,
3851,4/22/2017 3:09:32 PM,26.0,53.5,15.8,
3852,4/22/2017 3:39:32 PM,26.0,53.5,15.8,
3853,4/22/2017 4:09:32 PM,26.0,54.5,16.1,
3854,4/22/2017 4:39:32 PM,26.0,55.5,16.4,
3855,4/22/2017 5:09:32 PM,26.0,56.5,16.7,
3856,4/22/2017 5:39:32 PM,26.0,56.0,16.5,
3857,4/22/2017 6:09:32 PM,26.0,57.0,16.8,
3858,4/22/2017 6:39:32 PM,26.0,57.0,16.8,
3859,4/22/2017 7:09:32 PM,26.0,57.5,17.0,
3860,4/22/2017 7:39:32 PM,26.0,57.0,16.8,
3861,4/22/2017 8:09:32 PM,26.0,56.5,16.7,
3862,4/22/2017 8:39:32 PM,26.0,56.5,16.7,
3863,4/22/2017 9:09:32 PM,26.0,55.5,16.4,
3864,4/22/2017 9:39:32 PM,26.0,55.0,16.3,
3865,4/22/2017 10:09:32 PM,25.5,56.0,16.1,
3866,4/22/2017 10:39:32 PM,22.5,60.5,14.5,
3867,4/22/2017 11:09:32 PM,22.5,58.5,14.0,
3868,4/22/2017 11:39:32 PM,22.5,57.0,13.6,
3869,4/23/2017 12:09:32 AM,22.5,56.0,13.3,
3870,4/23/2017 12:39:32 AM,22.5,55.5,13.2,
3871,4/23/2017 1:09:32 AM,22.5,55.0,13.0,
3872,4/23/2017 1:39:32 AM,22.0,55.0,12.5,
3873,4/23/2017 2:09:32 AM,22.0,55.0,12.5,
3874,4/23/2017 2:39:32 AM,22.0,55.0,12.5,
3875,4/23/2017 3:09:32 AM,22.0,55.0,12.5,
3876,4/23/2017 3:39:32 AM,22.0,55.0,12.5,
3877,4/23/2017 4:09:32 AM,22.0,55.0,12.5,
3878,4/23/2017 4:39:32 AM,22.0,54.5,12.4,
3879,4/23/2017 5:09:32 AM,22.0,55.0,12.5,
3880,4/23/2017 5:39:32 AM,22.0,55.0,12.5,
3881,4/23/2017 6:09:32 AM,23.0,53.5,13.1,
3882,4/23/2017 6:39:32 AM,26.0,49.0,14.5,
3883,4/23/2017 7:09:32 AM,26.0,49.0,14.5,
3884,4/23/2017 7:39:32 AM,26.0,48.5,14.3,
3885,4/23/2017 8:09:32 AM,26.5,48.5,14.8,
3886,4/23/2017 8:39:32 AM,26.5,48.5,14.8,
3887,4/23/2017 9:09:32 AM,26.0,48.5,14.3,
3888,4/23/2017 9:39:32 AM,26.0,49.5,14.6,
3889,4/23/2017 10:09:32 AM,26.0,49.5,14.6,
3890,4/23/2017 10:39:32 AM,26.0,50.0,14.8,
3891,4/23/2017 11:09:32 AM,26.0,50.5,14.9,
3892,4/23/2017 11:39:32 AM,26.0,51.0,15.1,
3893,4/23/2017 12:09:32 PM,26.0,50.0,14.8,
3894,4/23/2017 12:39:32 PM,26.0,50.0,14.8,
3895,4/23/2017 1:09:32 PM,26.0,49.5,14.6,
3896,4/23/2017 1:39:32 PM,26.0,49.5,14.6,
3897,4/23/2017 2:09:32 PM,26.0,50.0,14.8,
3898,4/23/2017 2:39:32 PM,26.0,50.0,14.8,
3899,4/23/2017 3:09:32 PM,26.0,49.5,14.6,
3900,4/23/2017 3:39:32 PM,26.0,50.5,14.9,
3901,4/23/2017 4:09:32 PM,26.0,50.5,14.9,
3902,4/23/2017 4:39:32 PM,26.0,51.5,15.2,
3903,4/23/2017 5:09:32 PM,26.0,51.5,15.2,
3904,4/23/2017 5:39:32 PM,26.0,51.5,15.2,
3905,4/23/2017 6:09:32 PM,26.0,51.5,15.2,
3906,4/23/2017 6:39:32 PM,26.0,51.5,15.2,
3907,4/23/2017 7:09:32 PM,26.0,51.0,15.1,
3908,4/23/2017 7:39:32 PM,26.0,51.5,15.2,
3909,4/23/2017 8:09:32 PM,26.0,52.0,15.4,
3910,4/23/2017 8:39:32 PM,26.0,52.0,15.4,
3911,4/23/2017 9:09:32 PM,26.0,51.5,15.2,
3912,4/23/2017 9:39:32 PM,26.0,51.0,15.1,
3913,4/23/2017 10:09:32 PM,25.0,52.5,14.6,
3914,4/23/2017 10:39:32 PM,22.5,57.0,13.6,
3915,4/23/2017 11:09:32 PM,22.5,56.0,13.3,
3916,4/23/2017 11:39:32 PM,22.5,55.5,13.2,
3917,4/24/2017 12:09:32 AM,22.5,55.5,13.2,
3918,4/24/2017 12:39:32 AM,22.5,55.5,13.2,
3919,4/24/2017 1:09:32 AM,22.0,55.0,12.5,
3920,4/24/2017 1:39:32 AM,22.0,55.0,12.5,
3921,4/24/2017 2:09:32 AM,22.0,55.0,12.5,
3922,4/24/2017 2:39:32 AM,22.0,55.5,12.7,
3923,4/24/2017 3:09:32 AM,22.0,54.5,12.4,
3924,4/24/2017 3:39:32 AM,22.0,54.0,12.3,
3925,4/24/2017 4:09:32 AM,22.0,53.0,12.0,
3926,4/24/2017 4:39:32 AM,22.0,53.0,12.0,
3927,4/24/2017 5:09:32 AM,22.0,52.5,11.8,
3928,4/24/2017 5:39:32 AM,22.0,52.0,11.7,
3929,4/24/2017 6:09:32 AM,23.0,50.5,12.2,
3930,4/24/2017 6:39:32 AM,26.0,46.5,13.7,
3931,4/24/2017 7:09:32 AM,26.0,47.0,13.8,
3932,4/24/2017 7:39:32 AM,26.0,47.5,14.0,
3933,4/24/2017 8:09:32 AM,26.5,47.5,14.4,
3934,4/24/2017 8:39:32 AM,26.0,48.0,14.1,
3935,4/24/2017 9:09:32 AM,26.0,49.0,14.5,
3936,4/24/2017 9:39:32 AM,26.0,49.5,14.6,
3937,4/24/2017 10:09:32 AM,26.0,50.0,14.8,
3938,4/24/2017 10:39:32 AM,26.0,50.5,14.9,
3939,4/24/2017 11:09:32 AM,26.5,51.5,15.7,
3940,4/24/2017 11:39:32 AM,26.5,52.0,15.8,
3941,4/24/2017 12:09:32 PM,26.0,53.0,15.7,
3942,4/24/2017 12:39:32 PM,26.5,53.5,16.3,
3943,4/24/2017 1:09:32 PM,26.5,54.5,16.6,
3944,4/24/2017 1:39:32 PM,26.0,53.5,15.8,
3945,4/24/2017 2:09:32 PM,26.5,54.0,16.4,
3946,4/24/2017 2:39:32 PM,26.0,55.5,16.4,
3947,4/24/2017 3:09:32 PM,26.5,56.0,17.0,
3948,4/24/2017 3:39:32 PM,26.5,55.0,16.7,
3949,4/24/2017 4:09:32 PM,26.0,56.0,16.5,
3950,4/24/2017 4:39:32 PM,26.0,56.0,16.5,
3951,4/24/2017 5:09:32 PM,26.5,55.0,16.7,
3952,4/24/2017 5:39:32 PM,26.0,55.5,16.4,
3953,4/24/2017 6:09:32 PM,26.5,54.5,16.6,
3954,4/24/2017 6:39:32 PM,26.0,54.0,16.0,
3955,4/24/2017 7:09:32 PM,26.0,54.0,16.0,
3956,4/24/2017 7:39:32 PM,26.5,54.0,16.4,
3957,4/24/2017 8:09:32 PM,26.0,54.0,16.0,
3958,4/24/2017 8:39:32 PM,26.0,53.0,15.7,
3959,4/24/2017 9:09:32 PM,26.0,53.0,15.7,
3960,4/24/2017 9:39:32 PM,26.0,53.0,15.7,
3961,4/24/2017 10:09:32 PM,25.5,54.0,15.5,
3962,4/24/2017 10:39:32 PM,22.5,57.5,13.7,
3963,4/24/2017 11:09:32 PM,22.5,56.0,13.3,
3964,4/24/2017 11:39:32 PM,22.5,54.0,12.7,
3965,4/25/2017 12:09:32 AM,22.5,53.5,12.6,
3966,4/25/2017 12:39:32 AM,22.5,53.0,12.4,
3967,4/25/2017 1:09:32 AM,22.5,52.5,12.3,
3968,4/25/2017 1:39:32 AM,22.5,53.0,12.4,
3969,4/25/2017 2:09:32 AM,22.5,53.5,12.6,
3970,4/25/2017 2:39:32 AM,22.5,53.5,12.6,
3971,4/25/2017 3:09:32 AM,22.5,53.5,12.6,
3972,4/25/2017 3:39:32 AM,22.0,53.5,12.1,
3973,4/25/2017 4:09:32 AM,22.0,53.5,12.1,
3974,4/25/2017 4:39:32 AM,22.5,53.0,12.4,
3975,4/25/2017 5:09:32 AM,22.0,53.0,12.0,
3976,4/25/2017 5:39:32 AM,22.5,53.0,12.4,
3977,4/25/2017 6:09:32 AM,23.0,52.0,12.6,
3978,4/25/2017 6:39:32 AM,26.0,47.5,14.0,
3979,4/25/2017 7:09:32 AM,26.5,47.5,14.4,
3980,4/25/2017 7:39:32 AM,26.5,47.5,14.4,
3981,4/25/2017 8:09:32 AM,26.5,48.5,14.8,
3982,4/25/2017 8:39:32 AM,26.5,49.0,14.9,
3983,4/25/2017 9:09:32 AM,26.5,49.0,14.9,
3984,4/25/2017 9:39:32 AM,26.5,49.5,15.1,
3985,4/25/2017 10:09:32 AM,26.5,49.0,14.9,
3986,4/25/2017 10:39:32 AM,26.5,48.5,14.8,
3987,4/25/2017 11:09:32 AM,26.5,48.0,14.6,
3988,4/25/2017 11:39:32 AM,26.5,47.5,14.4,
3989,4/25/2017 12:09:32 PM,26.5,47.0,14.3,
3990,4/25/2017 12:39:32 PM,26.5,46.5,14.1,
3991,4/25/2017 1:09:32 PM,27.0,46.5,14.6,
3992,4/25/2017 1:39:32 PM,27.0,46.0,14.4,
3993,4/25/2017 2:09:32 PM,27.0,46.0,14.4,
3994,4/25/2017 2:39:32 PM,27.0,46.5,14.6,
3995,4/25/2017 3:09:32 PM,27.0,47.0,14.7,
3996,4/25/2017 3:39:32 PM,26.5,48.0,14.6,
3997,4/25/2017 4:09:32 PM,27.0,48.5,15.2,
3998,4/25/2017 4:39:32 PM,27.0,48.5,15.2,
3999,4/25/2017 5:09:32 PM,27.0,48.5,15.2,
4000,4/25/2017 5:39:32 PM,27.0,50.0,15.7,
4001,4/25/2017 6:09:32 PM,27.0,50.5,15.8,
4002,4/25/2017 6:39:32 PM,27.0,51.0,16.0,
4003,4/25/2017 7:09:32 PM,27.0,51.0,16.0,
4004,4/25/2017 7:39:32 PM,26.5,51.5,15.7,
4005,4/25/2017 8:09:32 PM,26.5,51.5,15.7,
4006,4/25/2017 8:39:32 PM,26.5,52.0,15.8,
4007,4/25/2017 9:09:32 PM,26.5,52.5,16.0,
4008,4/25/2017 9:39:32 PM,26.5,52.0,15.8,
4009,4/25/2017 10:09:32 PM,25.5,54.0,15.5,
4010,4/25/2017 10:39:32 PM,22.5,60.5,14.5,
4011,4/25/2017 11:09:32 PM,22.5,60.0,14.4,
4012,4/25/2017 11:39:32 PM,22.5,60.0,14.4,
4013,4/26/2017 12:09:32 AM,22.5,61.0,14.6,
4014,4/26/2017 12:39:32 AM,22.5,61.0,14.6,
4015,4/26/2017 1:09:32 AM,22.5,61.0,14.6,
4016,4/26/2017 1:39:32 AM,22.5,60.5,14.5,
4017,4/26/2017 2:09:32 AM,22.5,60.5,14.5,
4018,4/26/2017 2:39:32 AM,22.5,60.5,14.5,
4019,4/26/2017 3:09:32 AM,22.5,60.5,14.5,
4020,4/26/2017 3:39:32 AM,22.5,60.5,14.5,
4021,4/26/2017 4:09:32 AM,22.5,60.5,14.5,
4022,4/26/2017 4:39:32 AM,22.5,61.0,14.6,
4023,4/26/2017 5:09:32 AM,22.5,61.0,14.6,
4024,4/26/2017 5:39:32 AM,22.5,61.5,14.7,
4025,4/26/2017 6:09:32 AM,23.0,60.0,14.8,
4026,4/26/2017 6:39:32 AM,26.5,54.5,16.6,
4027,4/26/2017 7:09:32 AM,26.5,54.5,16.6,
4028,4/26/2017 7:39:32 AM,26.5,55.5,16.9,
4029,4/26/2017 8:09:32 AM,26.5,55.5,16.9,
4030,4/26/2017 8:39:32 AM,27.0,56.5,17.6,
4031,4/26/2017 9:09:32 AM,26.5,57.5,17.4,
4032,4/26/2017 9:39:32 AM,27.0,57.0,17.8,
4033,4/26/2017 10:09:32 AM,27.0,56.5,17.6,
4034,4/26/2017 10:39:32 AM,27.0,56.5,17.6,
4035,4/26/2017 11:09:32 AM,27.0,56.5,17.6,
4036,4/26/2017 11:39:32 AM,27.0,57.5,17.9,
4037,4/26/2017 12:09:32 PM,27.0,57.5,17.9,
4038,4/26/2017 12:39:32 PM,27.0,57.5,17.9,
4039,4/26/2017 1:09:32 PM,27.0,58.0,18.0,
4040,4/26/2017 1:39:32 PM,27.0,58.0,18.0,
4041,4/26/2017 2:09:32 PM,27.0,58.5,18.2,
4042,4/26/2017 2:39:32 PM,26.5,57.5,17.4,
4043,4/26/2017 3:09:32 PM,26.0,59.5,17.5,
4044,4/26/2017 3:39:32 PM,26.0,59.5,17.5,
4045,4/26/2017 4:09:32 PM,26.0,58.0,17.1,
4046,4/26/2017 4:39:32 PM,26.0,58.0,17.1,
4047,4/26/2017 5:09:32 PM,26.5,59.5,18.0,
4048,4/26/2017 5:39:32 PM,26.0,59.5,17.5,
4049,4/26/2017 6:09:32 PM,26.0,58.5,17.2,
4050,4/26/2017 6:39:32 PM,26.0,59.0,17.4,
4051,4/26/2017 7:09:32 PM,25.5,59.5,17.0,
4052,4/26/2017 7:39:32 PM,25.5,59.5,17.0,
4053,4/26/2017 8:09:32 PM,26.0,59.5,17.5,
4054,4/26/2017 8:39:32 PM,26.0,59.5,17.5,
4055,4/26/2017 9:09:32 PM,26.0,59.5,17.5,
4056,4/26/2017 9:39:32 PM,26.0,59.0,17.4,
4057,4/26/2017 10:09:32 PM,25.0,62.0,17.2,
4058,4/26/2017 10:39:32 PM,22.5,68.0,16.3,
4059,4/26/2017 11:09:32 PM,22.5,65.5,15.7,
4060,4/26/2017 11:39:32 PM,22.5,64.0,15.4,
4061,4/27/2017 12:09:32 AM,22.5,63.5,15.2,
4062,4/27/2017 12:39:32 AM,22.5,63.0,15.1,
4063,4/27/2017 1:09:32 AM,22.5,62.5,15.0,
4064,4/27/2017 1:39:32 AM,22.5,62.0,14.9,
4065,4/27/2017 2:09:32 AM,22.0,62.0,14.4,
4066,4/27/2017 2:39:32 AM,22.0,61.5,14.3,
4067,4/27/2017 3:09:32 AM,22.0,61.0,14.1,
4068,4/27/2017 3:39:32 AM,22.5,61.0,14.6,
4069,4/27/2017 4:09:32 AM,22.5,60.5,14.5,
4070,4/27/2017 4:39:32 AM,22.0,61.0,14.1,
4071,4/27/2017 5:09:32 AM,22.5,61.5,14.7,
4072,4/27/2017 5:39:32 AM,22.0,62.5,14.5,
4073,4/27/2017 6:09:32 AM,23.0,61.5,15.2,
4074,4/27/2017 6:39:32 AM,25.5,56.0,16.1,
4075,4/27/2017 7:09:32 AM,26.0,56.5,16.7,
4076,4/27/2017 7:39:32 AM,26.0,56.5,16.7,
4077,4/27/2017 8:09:32 AM,25.5,57.0,16.4,
4078,4/27/2017 8:39:32 AM,25.5,57.0,16.4,
4079,4/27/2017 9:09:32 AM,25.5,53.5,15.4,
4080,4/27/2017 9:39:32 AM,25.5,52.0,14.9,
4081,4/27/2017 10:09:32 AM,25.5,51.5,14.8,
4082,4/27/2017 10:39:32 AM,25.5,51.5,14.8,
4083,4/27/2017 11:09:32 AM,25.5,51.0,14.6,
4084,4/27/2017 11:39:32 AM,25.5,50.5,14.5,
4085,4/27/2017 12:09:32 PM,25.5,50.0,14.3,
4086,4/27/2017 12:39:32 PM,25.5,51.0,14.6,
4087,4/27/2017 1:09:32 PM,25.5,49.0,14.0,
4088,4/27/2017 1:39:32 PM,25.5,46.5,13.2,
4089,4/27/2017 2:09:32 PM,25.5,46.5,13.2,
4090,4/27/2017 2:39:32 PM,25.5,46.0,13.0,
4091,4/27/2017 3:09:32 PM,25.5,45.5,12.9,
4092,4/27/2017 3:39:32 PM,25.5,46.0,13.0,
4093,4/27/2017 4:09:32 PM,25.5,47.5,13.5,
4094,4/27/2017 4:39:32 PM,25.5,47.0,13.4,
4095,4/27/2017 5:09:32 PM,25.5,46.5,13.2,
4096,4/27/2017 5:39:32 PM,25.5,47.0,13.4,
4097,4/27/2017 6:09:32 PM,25.5,48.5,13.8,
4098,4/27/2017 6:39:32 PM,25.5,50.0,14.3,
4099,4/27/2017 7:09:32 PM,25.5,51.0,14.6,
4100,4/27/2017 7:39:32 PM,25.5,51.5,14.8,
4101,4/27/2017 8:09:32 PM,25.5,53.0,15.2,
4102,4/27/2017 8:39:32 PM,25.5,51.5,14.8,
4103,4/27/2017 9:09:32 PM,25.5,51.0,14.6,
4104,4/27/2017 9:39:32 PM,25.5,50.5,14.5,
4105,4/27/2017 10:09:32 PM,25.0,51.0,14.2,
4106,4/27/2017 10:39:32 PM,22.5,53.5,12.6,
4107,4/27/2017 11:09:32 PM,22.5,53.0,12.4,
4108,4/27/2017 11:39:32 PM,22.5,52.5,12.3,
4109,4/28/2017 12:09:32 AM,22.5,52.5,12.3,
4110,4/28/2017 12:39:32 AM,22.5,52.0,12.2,
4111,4/28/2017 1:09:32 AM,22.5,51.5,12.0,
4112,4/28/2017 1:39:32 AM,22.0,49.5,11.0,
4113,4/28/2017 2:09:32 AM,22.0,48.0,10.5,
4114,4/28/2017 2:39:32 AM,22.0,47.0,10.2,
4115,4/28/2017 3:09:32 AM,22.0,46.5,10.0,
4116,4/28/2017 3:39:32 AM,22.0,46.0,9.9,
4117,4/28/2017 4:09:32 AM,22.0,45.5,9.7,
4118,4/28/2017 4:39:32 AM,22.0,45.0,9.5,
4119,4/28/2017 5:09:32 AM,22.0,45.0,9.5,
4120,4/28/2017 5:39:32 AM,22.0,45.0,9.5,
4121,4/28/2017 6:09:32 AM,23.0,44.0,10.1,
4122,4/28/2017 6:39:32 AM,25.0,42.5,11.4,
4123,4/28/2017 7:09:32 AM,25.0,42.5,11.4,
4124,4/28/2017 7:39:32 AM,25.5,42.0,11.7,
4125,4/28/2017 8:09:32 AM,25.5,42.0,11.7,
4126,4/28/2017 8:39:32 AM,25.5,42.0,11.7,
4127,4/28/2017 9:09:32 AM,25.5,42.0,11.7,
4128,4/28/2017 9:39:32 AM,25.5,42.0,11.7,
4129,4/28/2017 10:09:32 AM,25.5,42.0,11.7,
4130,4/28/2017 10:39:32 AM,25.5,43.0,12.0,
4131,4/28/2017 11:09:32 AM,25.5,44.5,12.5,
4132,4/28/2017 11:39:32 AM,25.5,43.5,12.2,
4133,4/28/2017 12:09:32 PM,25.5,43.0,12.0,
4134,4/28/2017 12:39:32 PM,25.5,42.0,11.7,
4135,4/28/2017 1:09:32 PM,25.5,40.5,11.1,
4136,4/28/2017 1:39:32 PM,25.5,41.0,11.3,
4137,4/28/2017 2:09:32 PM,25.5,42.0,11.7,
4138,4/28/2017 2:39:32 PM,25.5,42.0,11.7,
4139,4/28/2017 3:09:32 PM,25.5,43.0,12.0,
4140,4/28/2017 3:39:32 PM,25.5,42.0,11.7,
4141,4/28/2017 4:09:32 PM,25.5,42.0,11.7,
4142,4/28/2017 4:39:32 PM,25.5,43.5,12.2,
4143,4/28/2017 5:09:32 PM,25.5,43.5,12.2,
4144,4/28/2017 5:39:32 PM,25.5,42.0,11.7,
4145,4/28/2017 6:09:32 PM,25.5,42.0,11.7,
4146,4/28/2017 6:39:32 PM,25.5,42.0,11.7,
4147,4/28/2017 7:09:32 PM,25.5,43.0,12.0,
4148,4/28/2017 7:39:32 PM,25.5,43.0,12.0,
4149,4/28/2017 8:09:32 PM,25.5,43.5,12.2,
4150,4/28/2017 8:39:32 PM,25.5,43.0,12.0,
4151,4/28/2017 9:09:32 PM,25.5,43.0,12.0,
4152,4/28/2017 9:39:32 PM,25.5,42.0,11.7,
4153,4/28/2017 10:09:32 PM,25.0,43.0,11.6,
4154,4/28/2017 10:39:32 PM,22.5,45.0,10.0,
4155,4/28/2017 11:09:32 PM,22.5,44.5,9.8,
4156,4/28/2017 11:39:32 PM,22.5,45.0,10.0,
4157,4/29/2017 12:09:32 AM,22.5,45.0,10.0,
4158,4/29/2017 12:39:32 AM,22.5,45.0,10.0,
4159,4/29/2017 1:09:32 AM,22.0,45.0,9.5,
4160,4/29/2017 1:39:32 AM,22.0,45.0,9.5,
4161,4/29/2017 2:09:32 AM,22.0,45.0,9.5,
4162,4/29/2017 2:39:32 AM,22.0,45.0,9.5,
4163,4/29/2017 3:09:32 AM,22.0,45.0,9.5,
4164,4/29/2017 3:39:32 AM,22.0,45.0,9.5,
4165,4/29/2017 4:09:32 AM,22.0,45.0,9.5,
4166,4/29/2017 4:39:32 AM,22.0,45.0,9.5,
4167,4/29/2017 5:09:32 AM,22.0,45.0,9.5,
4168,4/29/2017 5:39:32 AM,22.0,45.0,9.5,
4169,4/29/2017 6:09:32 AM,23.0,44.0,10.1,
4170,4/29/2017 6:39:32 AM,25.0,43.0,11.6,
4171,4/29/2017 7:09:32 AM,25.5,43.5,12.2,
4172,4/29/2017 7:39:32 AM,25.5,44.0,12.4,
4173,4/29/2017 8:09:32 AM,25.5,44.5,12.5,
4174,4/29/2017 8:39:32 AM,25.5,44.0,12.4,
4175,4/29/2017 9:09:32 AM,25.5,43.5,12.2,
4176,4/29/2017 9:39:32 AM,25.5,43.5,12.2,
4177,4/29/2017 10:09:32 AM,25.5,43.5,12.2,
4178,4/29/2017 10:39:32 AM,25.5,43.5,12.2,
4179,4/29/2017 11:09:32 AM,25.5,43.5,12.2,
4180,4/29/2017 11:39:32 AM,25.5,43.5,12.2,
4181,4/29/2017 12:09:32 PM,25.5,43.5,12.2,
4182,4/29/2017 12:39:32 PM,25.5,43.5,12.2,
4183,4/29/2017 1:09:32 PM,25.5,43.5,12.2,
4184,4/29/2017 1:39:32 PM,25.5,43.5,12.2,
4185,4/29/2017 2:09:32 PM,25.5,43.5,12.2,
4186,4/29/2017 2:39:32 PM,25.5,43.0,12.0,
4187,4/29/2017 3:09:32 PM,25.5,43.5,12.2,
4188,4/29/2017 3:39:32 PM,25.5,43.0,12.0,
4189,4/29/2017 4:09:32 PM,25.5,42.0,11.7,
4190,4/29/2017 4:39:32 PM,25.5,42.0,11.7,
4191,4/29/2017 5:09:32 PM,25.5,42.0,11.7,
4192,4/29/2017 5:39:32 PM,25.5,41.0,11.3,
4193,4/29/2017 6:09:32 PM,25.5,41.0,11.3,
4194,4/29/2017 6:39:32 PM,25.5,42.0,11.7,
4195,4/29/2017 7:09:32 PM,25.5,45.5,12.9,
4196,4/29/2017 7:39:32 PM,25.5,47.0,13.4,
4197,4/29/2017 8:09:32 PM,25.5,47.5,13.5,
4198,4/29/2017 8:39:32 PM,25.5,47.5,13.5,
4199,4/29/2017 9:09:32 PM,25.5,47.0,13.4,
4200,4/29/2017 9:39:32 PM,25.5,47.5,13.5,
4201,4/29/2017 10:09:32 PM,25.0,48.0,13.2,
4202,4/29/2017 10:39:32 PM,22.5,50.5,11.7,
4203,4/29/2017 11:09:32 PM,22.5,50.5,11.7,
4204,4/29/2017 11:39:32 PM,22.5,51.0,11.9,
4205,4/30/2017 12:09:32 AM,22.5,51.5,12.0,
4206,4/30/2017 12:39:32 AM,22.5,52.0,12.2,
4207,4/30/2017 1:09:32 AM,22.0,52.5,11.8,
4208,4/30/2017 1:39:32 AM,22.0,53.0,12.0,
4209,4/30/2017 2:09:32 AM,22.0,53.5,12.1,
4210,4/30/2017 2:39:32 AM,22.0,54.0,12.3,
4211,4/30/2017 3:09:32 AM,22.0,55.0,12.5,
4212,4/30/2017 3:39:32 AM,22.0,55.5,12.7,
4213,4/30/2017 4:09:32 AM,22.0,56.0,12.8,
4214,4/30/2017 4:39:32 AM,22.0,56.0,12.8,
4215,4/30/2017 5:09:32 AM,22.0,56.0,12.8,
4216,4/30/2017 5:39:32 AM,22.0,55.5,12.7,
4217,4/30/2017 6:09:32 AM,22.5,55.0,13.0,
4218,4/30/2017 6:39:32 AM,24.5,52.5,14.1,
4219,4/30/2017 7:09:32 AM,25.0,53.0,14.8,
4220,4/30/2017 7:39:32 AM,25.0,54.0,15.0,
4221,4/30/2017 8:09:32 AM,25.0,54.5,15.2,
4222,4/30/2017 8:39:32 AM,25.5,54.5,15.7,
4223,4/30/2017 9:09:32 AM,25.5,53.5,15.4,
4224,4/30/2017 9:39:32 AM,25.5,53.0,15.2,
4225,4/30/2017 10:09:32 AM,25.5,53.5,15.4,
4226,4/30/2017 10:39:32 AM,25.5,53.0,15.2,
4227,4/30/2017 11:09:32 AM,25.5,52.5,15.1,
4228,4/30/2017 11:39:32 AM,25.5,52.0,14.9,
4229,4/30/2017 12:09:32 PM,25.5,52.0,14.9,
4230,4/30/2017 12:39:32 PM,25.5,51.5,14.8,
4231,4/30/2017 1:09:32 PM,25.5,50.5,14.5,
4232,4/30/2017 1:39:32 PM,25.5,50.0,14.3,
4233,4/30/2017 2:09:32 PM,25.5,50.0,14.3,
4234,4/30/2017 2:39:32 PM,25.5,50.5,14.5,
4235,4/30/2017 3:09:32 PM,25.5,50.5,14.5,
4236,4/30/2017 3:39:32 PM,25.5,51.0,14.6,
4237,4/30/2017 4:09:32 PM,25.5,52.0,14.9,
4238,4/30/2017 4:39:32 PM,25.5,53.5,15.4,
4239,4/30/2017 5:09:32 PM,25.5,54.5,15.7,
4240,4/30/2017 5:39:32 PM,25.5,55.5,15.9,
4241,4/30/2017 6:09:32 PM,25.5,56.5,16.2,
4242,4/30/2017 6:39:32 PM,25.5,56.0,16.1,
4243,4/30/2017 7:09:32 PM,25.5,56.0,16.1,
4244,4/30/2017 7:39:32 PM,25.5,55.5,15.9,
4245,4/30/2017 8:09:32 PM,25.5,56.5,16.2,
4246,4/30/2017 8:39:32 PM,25.5,57.5,16.5,
4247,4/30/2017 9:09:32 PM,25.5,57.5,16.5,
4248,4/30/2017 9:39:32 PM,25.5,58.0,16.6,
4249,4/30/2017 10:09:32 PM,25.0,60.0,16.7,
4250,4/30/2017 10:39:32 PM,22.5,64.5,15.5,
4251,4/30/2017 11:09:32 PM,22.5,63.5,15.2,
4252,4/30/2017 11:39:32 PM,22.5,62.5,15.0,
4253,5/1/2017 12:09:32 AM,22.5,61.5,14.7,
4254,5/1/2017 12:39:32 AM,22.0,61.5,14.3,
4255,5/1/2017 1:09:32 AM,22.0,61.0,14.1,
4256,5/1/2017 1:39:32 AM,22.0,60.5,14.0,
4257,5/1/2017 2:09:32 AM,22.0,59.5,13.8,
4258,5/1/2017 2:39:32 AM,22.0,58.5,13.5,
4259,5/1/2017 3:09:32 AM,22.0,57.0,13.1,
4260,5/1/2017 3:39:32 AM,22.0,56.5,13.0,
4261,5/1/2017 4:09:32 AM,22.0,55.5,12.7,
4262,5/1/2017 4:39:32 AM,22.0,54.0,12.3,
4263,5/1/2017 5:09:32 AM,22.0,53.0,12.0,
4264,5/1/2017 5:39:32 AM,22.0,52.0,11.7,
4265,5/1/2017 6:09:32 AM,22.5,51.0,11.9,
4266,5/1/2017 6:39:32 AM,24.5,49.0,13.1,
4267,5/1/2017 7:09:32 AM,24.5,49.5,13.2,
4268,5/1/2017 7:39:32 AM,24.5,49.0,13.1,
4269,5/1/2017 8:09:32 AM,25.0,48.5,13.4,
4270,5/1/2017 8:39:32 AM,25.0,48.5,13.4,
4271,5/1/2017 9:09:32 AM,25.0,48.5,13.4,
4272,5/1/2017 9:39:32 AM,25.0,49.5,13.7,
4273,5/1/2017 10:09:32 AM,25.0,49.5,13.7,
4274,5/1/2017 10:39:32 AM,25.0,47.5,13.1,
4275,5/1/2017 11:09:32 AM,26.0,46.5,13.7,
4276,5/1/2017 11:39:32 AM,26.5,44.5,13.4,
4277,5/1/2017 12:09:32 PM,27.0,47.5,14.9,
4278,5/1/2017 12:39:32 PM,27.0,46.5,14.6,
4279,5/1/2017 1:09:32 PM,27.0,45.5,14.2,
